"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 18 08:51:01 GMT 2023","Thu May 18 08:51:01 GMT 2023","248","tests","test_end_to_end","","","","test_add_new_data[7081053]",""
"passed","Thu May 18 08:50:59 GMT 2023","Thu May 18 08:51:00 GMT 2023","1320","tests","test_add_new_student","","","","test_get_student_data[7081053]",""
"passed","Thu May 18 08:51:01 GMT 2023","Thu May 18 08:51:01 GMT 2023","245","tests","test_add_new_student","","","","test_update_new_student[7081053]",""
"passed","Thu May 18 08:51:11 GMT 2023","Thu May 18 08:51:12 GMT 2023","247","tests","test_technical_details","","","","test_technical_student_details[7159566]",""
"passed","Thu May 18 08:51:01 GMT 2023","Thu May 18 08:51:11 GMT 2023","10246","tests","test_technical_details","","","","test_get_technical_student_details[7159566]",""
"passed","Thu May 18 08:51:00 GMT 2023","Thu May 18 08:51:01 GMT 2023","248","tests","test_add_new_student","","","","test_add_new_student[7081053]",""
