"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 24 09:38:05 GMT 2023","Fri Mar 24 09:38:06 GMT 2023","242","tests","test_technical_details","","","","test_technical_student_details[7159566]",""
"passed","Fri Mar 24 09:38:03 GMT 2023","Fri Mar 24 09:38:04 GMT 2023","241","tests","test_add_new_student","","","","test_add_new_student[7081053]",""
"passed","Fri Mar 24 09:38:04 GMT 2023","Fri Mar 24 09:38:04 GMT 2023","240","tests","test_add_new_student","","","","test_update_new_student[7081053]",""
"passed","Fri Mar 24 09:38:04 GMT 2023","Fri Mar 24 09:38:04 GMT 2023","243","tests","test_end_to_end","","","","test_add_new_data[7081053]",""
"passed","Fri Mar 24 09:38:04 GMT 2023","Fri Mar 24 09:38:05 GMT 2023","1208","tests","test_technical_details","","","","test_get_technical_student_details[7159566]",""
"passed","Fri Mar 24 09:38:02 GMT 2023","Fri Mar 24 09:38:03 GMT 2023","1281","tests","test_add_new_student","","","","test_get_student_data[7081053]",""
