"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 05 06:51:00 GMT 2023","Wed Apr 05 06:51:01 GMT 2023","1293","tests","test_add_new_student","","","","test_get_student_data[7081053]",""
"passed","Wed Apr 05 06:51:03 GMT 2023","Wed Apr 05 06:51:04 GMT 2023","237","tests","test_technical_details","","","","test_technical_student_details[7159566]",""
"passed","Wed Apr 05 06:51:02 GMT 2023","Wed Apr 05 06:51:02 GMT 2023","238","tests","test_end_to_end","","","","test_add_new_data[7081053]",""
"passed","Wed Apr 05 06:51:02 GMT 2023","Wed Apr 05 06:51:03 GMT 2023","1186","tests","test_technical_details","","","","test_get_technical_student_details[7159566]",""
"passed","Wed Apr 05 06:51:02 GMT 2023","Wed Apr 05 06:51:02 GMT 2023","236","tests","test_add_new_student","","","","test_update_new_student[7081053]",""
"passed","Wed Apr 05 06:51:01 GMT 2023","Wed Apr 05 06:51:02 GMT 2023","240","tests","test_add_new_student","","","","test_add_new_student[7081053]",""
